province_norm,year,province,population,population_imputed_from_nearest,denuncies,denuncies_per100k,ordres,ordres_per100k,feminicidis,feminicidis_per100k,immigracio,immigracio_per100k,votes,votes_per100k,atur_annual_mean_pct,n_quarters,atur_used_pct,unemployed_est,unemployed_per100k
madrid,2005,Madrid,5866186.0,False,138850.0,2366.9552925870403,52080.0,887.800011796421,4.0,0.06818740489987872,780752.0,13309.363187597528,0.0,0.0,6.835,4.0,6.835,400953.81309999997,6834.999999999999
madrid,2006,Madrid,5953604.0,False,223840.0,3759.73947880981,50970.0,856.120091292602,5.0,0.08398274389764586,800512.0,13445.838856598457,0.0,0.0,6.3025,4.0,6.3025,375225.8921,6302.5
madrid,2007,Madrid,6074984.0,False,189750.0,3123.465016533377,59340.0,976.7926960795288,9.0,0.14814853833359892,866910.0,14270.161040753359,0.0,0.0,6.2425,4.0,6.2425,379230.87619999994,6242.499999999999
madrid,2008,Madrid,6226195.0,False,224800.0,3610.5518699623126,65420.0,1050.721989915189,11.0,0.1766729117864121,111273.0,1787.1749921099483,701.0,11.258882832934079,8.6,4.0,8.6,535452.7699999999,8599.999999999998
madrid,2009,Madrid,6327594.0,False,208630.0,3297.1458029702917,65700.0,1038.3093479132826,5.0,0.07901897624910827,69391.0,1096.6411561803745,0.0,0.0,13.855,4.0,13.855,876688.1487,13855.0
madrid,2010,Madrid,6373532.0,False,211950.0,3325.4716537078657,59760.0,937.6276764594576,7.0,0.10982921243668346,56824.0,891.5621667860145,0.0,0.0,15.8425,4.0,15.8425,1009726.8070999999,15842.499999999998
madrid,2011,Madrid,6394239.0,False,207080.0,3238.54019219488,57240.0,895.1808025943353,9.0,0.1407516985211219,62494.0,977.3485163754435,0.0,0.0,16.3375,4.0,16.3375,1044658.796625,16337.5
madrid,2012,Madrid,6425573.0,False,209350.0,3258.0751942278143,54510.0,848.3290128366763,6.0,0.09337688638818671,51727.0,805.0177003669556,0.0,0.0,18.53,4.0,18.53,1190658.6769,18530.000000000004
madrid,2013,Madrid,6411525.0,False,195060.0,3042.333922116813,51090.0,796.8463041164154,9.0,0.1403722203375952,46915.0,731.729190793142,0.0,0.0,19.7625,4.0,19.7625,1267077.628125,19762.5
madrid,2014,Madrid,6372553.0,False,192700.0,3023.9058035296057,53120.0,833.5748639517004,7.0,0.10984608523459907,53759.0,843.6022423038302,0.0,0.0,18.7475,4.0,18.7475,1194694.373675,18747.499999999996
madrid,2015,Madrid,6375737.0,False,185270.0,2905.8601382083357,51070.0,801.0054367048077,4.0,0.06273784505226611,62164.0,975.0088499572677,0.0,0.0,17.0575,4.0,17.0575,1087541.338775,17057.5
madrid,2016,Madrid,6411466.0,False,215350.0,3358.826202930812,53310.0,831.479103219139,3.0,0.04679117069325486,76500.0,1193.174852677999,0.0,0.0,15.7125,4.0,15.7125,1007401.5952500001,15712.500000000002
madrid,2017,Madrid,6459297.0,False,269590.0,4173.67400817767,57390.0,888.486781146617,7.0,0.1083709264336351,101076.0,1564.8142514580147,0.0,0.0,13.3425,4.0,13.3425,861831.7022249999,13342.499999999998
madrid,2018,Madrid,6529923.0,False,269650.0,4129.4514498869285,58180.0,890.9752840883422,5.0,0.07657058130700775,123255.0,1887.5413997990483,0.0,0.0,12.22,4.0,12.22,797956.5906,12220.0
madrid,2019,Madrid,6618078.0,False,261660.0,3953.7158673560507,58730.0,887.4177669105743,6.0,0.09066076283779066,143386.0,2166.580690043242,6783.0,102.49199238812234,10.6225,4.0,10.6225,703005.33555,10622.5
madrid,2020,Madrid,6720310.0,False,224630.0,3342.554138127556,51190.0,761.7208134743784,3.0,0.04464079782033865,82174.0,1222.770973362836,0.0,0.0,12.4975,4.0,12.4975,839870.74225,12497.5
madrid,2021,Madrid,6726640.0,False,254540.0,3784.058608755635,54820.0,814.9685429872864,7.0,0.10406384168024452,90762.0,1349.2917712260505,0.0,0.0,11.6875,4.0,11.6875,786176.05,11687.5
madrid,2022,Madrid,6743254.0,False,277980.0,4122.342121474291,55640.0,825.1209282640103,7.0,0.10380744963781581,238354.0,3534.702978710279,0.0,0.0,11.215,4.0,11.215,756255.9361,11215.000000000002
madrid,2023,Madrid,6871903.0,False,300320.0,4370.259591848138,61980.0,901.93356920201,7.0,0.10186406880306663,238039.0,3463.945867687597,7877.0,114.626181423108,9.955,4.0,9.955,684097.94365,9955.0
madrid,2024,Madrid,7009268.0,False,320040.0,4565.954676008964,63300.0,903.0900230951364,4.0,0.05706730003760735,,,0.0,0.0,8.975,4.0,8.975,629081.803,8975.0
malaga,2000,,1338402.0,True,,,,,,,,,722.0,53.944928354859,,,,,
malaga,2003,Malaga,1338402.0,False,42340.0,3163.4740533860527,0.0,0.0,2.0,0.14943193450099446,130146.0,9723.984273783213,0.0,0.0,16.2425,4.0,16.2425,217389.94484999997,16242.499999999998
malaga,2004,Malaga,1373760.0,False,47070.0,3426.362683438155,17870.0,1300.8094572559983,1.0,0.07279291870486838,144462.0,10515.810621942697,2278.0,165.8222688096902,14.985,4.0,14.985,205857.936,14984.999999999998
malaga,2005,Malaga,1415713.0,False,41500.0,2931.385104184252,17570.0,1241.070753747405,3.0,0.21190735692898208,181589.0,12826.681679125642,0.0,0.0,11.56,4.0,11.56,163656.4228,11560.0
malaga,2006,Malaga,1456083.0,False,67510.0,4636.411523244211,11030.0,757.5117627223174,4.0,0.27470961476783945,203977.0,14008.6107728749,0.0,0.0,11.02,4.0,11.02,160460.3466,11020.0
malaga,2007,Malaga,1491784.0,False,67200.0,4504.673598858816,8540.0,572.4689365216411,1.0,0.06703383331635143,219955.0,14744.42680709808,0.0,0.0,10.835,4.0,10.835,161634.7964,10834.999999999998
malaga,2008,Malaga,1529003.0,False,67400.0,4408.101226747102,15200.0,994.1118493554297,2.0,0.13080419070466182,23397.0,1530.212824958486,2112.0,138.12922538412286,18.1775,4.0,18.1775,277934.520325,18177.5
malaga,2009,Malaga,1552894.0,False,51680.0,3327.9798878738666,14150.0,911.2019236341952,5.0,0.32197947831597,16803.0,1082.044234828649,0.0,0.0,26.1425,4.0,26.1425,405965.3139499999,26142.499999999996
malaga,2010,Malaga,1566667.0,False,55170.0,3521.4886124492314,10140.0,647.23390484385,3.0,0.19148932095971893,16979.0,1083.765726858356,0.0,0.0,29.1225,4.0,29.1225,456252.597075,29122.5
malaga,2011,Malaga,1581343.0,False,59810.0,3782.228144052239,10790.0,682.3314107059632,2.0,0.12647477492232867,17118.0,1082.4975985602111,0.0,0.0,30.64,4.0,30.64,484523.4952,30640.0
malaga,2012,Malaga,1598137.0,False,63220.0,3955.856099946375,10970.0,686.4242552421977,2.0,0.12514571654370057,15909.0,995.4716022468662,0.0,0.0,34.2875,4.0,34.2875,547961.223875,34287.50000000001
malaga,2013,Malaga,1610728.0,False,62090.0,3854.7787087577794,10640.0,660.5708723012203,3.0,0.18625118579921626,13978.0,867.8063583671483,0.0,0.0,35.735,4.0,35.735,575593.6508,35734.99999999999
malaga,2014,Malaga,1618101.0,False,59230.0,3660.4637164181963,11210.0,692.787409438595,4.0,0.24720335751600178,15044.0,929.7318276176827,0.0,0.0,32.6275,4.0,32.6275,527945.903775,32627.499999999996
malaga,2015,Malaga,1629179.0,False,61770.0,3791.4802486405733,15630.0,959.3789264408638,4.0,0.24552243798870474,16595.0,1018.6112146056388,0.0,0.0,29.5675,4.0,29.5675,481707.50082499994,29567.499999999996
malaga,2016,Malaga,1638378.0,False,67220.0,4102.838294947808,15060.0,919.2017959225527,1.0,0.06103597582487069,18471.0,1127.3955094611865,1770.0,108.03367721002114,26.0575,4.0,26.0575,426920.34735,26057.5
malaga,2017,Malaga,1644147.0,False,78540.0,4776.945127169286,14620.0,889.2148938020748,0.0,0.0,22738.0,1382.9663649296565,0.0,0.0,22.4375,4.0,22.4375,368905.48312499997,22437.5
malaga,2018,Malaga,1650068.0,False,79780.0,4834.952256513065,14010.0,849.0559176955131,2.0,0.12120712600935234,25484.0,1544.4211996111676,0.0,0.0,19.19,4.0,19.19,316648.0492,19190.0
malaga,2019,Malaga,1660348.0,False,81300.0,4896.563852879035,14700.0,885.3565638046963,4.0,0.2409133506951555,31686.0,1908.395107531674,114199.0,6878.015934009014,17.6425,4.0,17.6425,292926.89589999994,17642.499999999996
malaga,2020,Malaga,1683380.0,False,66560.0,3953.949791490929,11950.0,709.8813102211028,0.0,0.0,23349.0,1387.0308545901698,0.0,0.0,20.345,4.0,20.345,342483.66099999996,20345.0
malaga,2021,Malaga,1696955.0,False,68610.0,4043.1243020586876,11790.0,694.7738743808764,2.0,0.11785816359302398,30564.0,1801.1084560285926,0.0,0.0,20.4275,4.0,20.4275,346645.48262499995,20427.499999999996
malaga,2022,Malaga,1715109.0,False,82760.0,4825.349292668862,14020.0,817.4407574095873,3.0,0.17491599659263637,61056.0,3559.8903626533356,0.0,0.0,18.4425,4.0,18.4425,316308.977325,18442.499999999996
malaga,2023,Malaga,1752728.0,False,90430.0,5159.385825980985,15270.0,871.2133314467504,4.0,0.22821567293955478,54544.0,3111.9489162037694,129758.0,7403.202322322689,16.822499999999998,4.0,16.822499999999998,294852.6678,16822.5
malaga,2024,Malaga,1774701.0,False,86840.0,4893.218632321727,14170.0,798.4443576692637,5.0,0.28173759974215373,,,0.0,0.0,13.56,4.0,13.56,240649.4556,13560.0
melilla,2000,,65390.0,True,,,,,,,,,86.0,131.51858082275578,,,,,
melilla,2003,Melilla,65390.0,False,0.0,0.0,0.0,0.0,0.0,0.0,6333.0,9684.967120354793,0.0,0.0,8.355,4.0,8.355,5463.3345,8355.0
melilla,2004,Melilla,64754.0,False,3290.0,5080.767211291966,0.0,0.0,0.0,0.0,5874.0,9071.254285449548,98.0,151.3420020384841,17.5875,4.0,17.5875,11388.609749999998,17587.499999999996
melilla,2005,Melilla,64914.0,False,0.0,0.0,0.0,0.0,1.0,1.5404997381150445,2891.0,4453.584742890594,0.0,0.0,14.2575,4.0,14.2575,9255.11355,14257.5
melilla,2006,Melilla,67110.0,False,0.0,0.0,0.0,0.0,0.0,0.0,3982.0,5933.54194605871,0.0,0.0,13.6025,4.0,13.6025,9128.637749999998,13602.499999999998
melilla,2007,Melilla,68968.0,False,0.0,0.0,0.0,0.0,1.0,1.4499478018791323,5327.0,7723.871940610138,0.0,0.0,18.1725,4.0,18.1725,12533.2098,18172.5
melilla,2008,Melilla,71244.0,False,0.0,0.0,0.0,0.0,0.0,0.0,761.0,1068.1601257649768,44.0,61.75958677221942,19.8925,4.0,19.8925,14172.2127,19892.5
melilla,2009,Melilla,73361.0,False,3610.0,4920.870762394187,140.0,190.83709327844494,0.0,0.0,626.0,853.314431373618,0.0,0.0,23.4675,4.0,23.4675,17215.992675,23467.500000000004
melilla,2010,Melilla,76047.0,False,3730.0,4904.861467250516,30.0,39.449287940352676,0.0,0.0,648.0,852.1046195116178,0.0,0.0,22.7725,4.0,22.7725,17317.803075,22772.5
melilla,2011,Melilla,78863.0,False,3230.0,4095.7102823884456,20.0,25.360435185067775,0.0,0.0,770.0,976.3767546251095,0.0,0.0,22.4075,4.0,22.4075,17671.226725,22407.5
melilla,2012,Melilla,81786.0,False,3170.0,3875.968992248062,50.0,61.13515760643631,0.0,0.0,731.0,893.7960042060988,0.0,0.0,26.8575,4.0,26.8575,21965.67495,26857.5
melilla,2013,Melilla,83669.0,False,3110.0,3717.027811973371,110.0,131.470437079444,0.0,0.0,671.0,801.9696661846085,0.0,0.0,32.4075,4.0,32.4075,27115.031175,32407.5
melilla,2014,Melilla,84103.0,False,3030.0,3602.7252297777723,490.0,582.6189315482206,2.0,2.3780364552988598,682.0,810.9104312569112,0.0,0.0,28.4,4.0,28.4,23885.251999999997,28399.999999999996
melilla,2015,Melilla,85009.0,False,2910.0,3423.1669587925985,780.0,917.5499064804903,0.0,0.0,791.0,930.4897128539332,0.0,0.0,33.9475,4.0,33.9475,28858.430275,33947.5
melilla,2016,Melilla,85457.0,False,4110.0,4809.436324701312,710.0,830.8271996442655,1.0,1.1701791544285431,638.0,746.5743005254105,0.0,0.0,30.7775,4.0,30.7775,26301.528175000003,30777.500000000004
melilla,2017,Melilla,85918.0,False,3840.0,4469.377778812355,870.0,1012.5934030121743,0.0,0.0,687.0,799.599618240648,0.0,0.0,27.615,4.0,27.615,23726.2557,27615.0
melilla,2018,Melilla,86084.0,False,4490.0,5215.835695367316,210.0,243.94777194368294,0.0,0.0,918.0,1066.4002602109567,0.0,0.0,25.765,4.0,25.765,22179.5426,25765.0
melilla,2019,Melilla,86373.0,False,3880.0,4492.144535908213,360.0,416.7969157028238,0.0,0.0,1135.0,1314.0680536741806,5807.0,6723.165804128605,26.9825,4.0,26.9825,23305.594725000003,26982.500000000004
melilla,2020,Melilla,86558.0,False,3230.0,3731.6019316527645,880.0,1016.659349800134,0.0,0.0,709.0,819.1039534185171,0.0,0.0,23.6075,4.0,23.6075,20434.17985,23607.5
melilla,2021,Melilla,86450.0,False,3560.0,4117.987275882012,660.0,763.4470792365529,0.0,0.0,1070.0,1237.7096587622905,0.0,0.0,25.345,4.0,25.345,21910.752500000002,25345.0
melilla,2022,Melilla,84932.0,False,3580.0,4215.13681533462,840.0,989.026515329911,0.0,0.0,2013.0,2370.131399237037,0.0,0.0,25.9025,4.0,25.9025,21999.511300000002,25902.5
melilla,2023,Melilla,85493.0,False,4020.0,4702.139356438539,810.0,947.4459897301533,0.0,0.0,2042.0,2388.499643245646,4359.0,5098.663048436714,26.6325,4.0,26.6325,22768.923225,26632.499999999996
melilla,2024,Melilla,85985.0,False,4070.0,4733.3837297203,950.0,1104.843868116532,0.0,0.0,,,0.0,0.0,28.315,4.0,28.315,24346.65275,28315.0
murcia,2000,,1242632.0,True,,,,,,,,,668.0,53.75686446188413,,,,,
murcia,2003,Murcia,1242632.0,False,31070.0,2500.337992261587,0.0,0.0,3.0,0.2414230439904976,113912.0,9166.993929015187,0.0,0.0,10.7875,4.0,10.7875,134048.927,10787.5
murcia,2004,Murcia,1276812.0,False,35640.0,2791.3271491809287,11280.0,883.4503435118091,4.0,0.3132802636566699,132918.0,10410.146521179313,629.0,49.26332146001134,10.7275,4.0,10.7275,136970.0073,10727.5
murcia,2005,Murcia,1313496.0,False,27910.0,2124.8637224628014,9720.0,740.0098667982239,2.0,0.1522654046909926,165016.0,12563.114010244417,0.0,0.0,8.0375,4.0,8.0375,105572.24100000001,8037.5
murcia,2006,Murcia,1351109.0,False,43920.0,3250.662973897739,18500.0,1369.24556049882,3.0,0.22203982062143024,189053.0,13992.431402647751,0.0,0.0,7.877499999999999,4.0,7.877499999999999,106433.61147499998,7877.499999999998
murcia,2007,Murcia,1385715.0,False,48720.0,3515.8744763533623,18270.0,1318.452928632511,2.0,0.14432982251040077,201700.0,14555.662600173919,0.0,0.0,7.54,4.0,7.54,104482.911,7539.999999999999
murcia,2008,Murcia,1419567.0,False,61890.0,4359.780130138274,20980.0,1477.9154488657457,4.0,0.28177606270080946,18598.0,1310.1178035274136,1199.0,84.46237479456764,12.43,4.0,12.43,176452.1781,12430.0
murcia,2009,Murcia,1441783.0,False,60850.0,4220.468683567499,19780.0,1371.9124167783918,2.0,0.1387171301090386,11604.0,804.836788892642,0.0,0.0,20.3275,4.0,20.3275,293078.43932500004,20327.500000000004
murcia,2010,Murcia,1453545.0,False,55130.0,3792.796232658776,18940.0,1303.021234292712,1.0,0.06879731965642619,8519.0,586.0843661530946,0.0,0.0,22.8625,4.0,22.8625,332316.725625,22862.500000000004
murcia,2011,Murcia,1459076.0,False,57660.0,3951.8160808621346,16330.0,1119.2014672299456,2.0,0.1370730517121795,8454.0,579.4077895873827,0.0,0.0,24.985,4.0,24.985,364550.1386,24985.0
murcia,2012,Murcia,1461928.0,False,47960.0,3280.5993181606755,11490.0,785.9484188003786,0.0,0.0,6962.0,476.22044314083865,0.0,0.0,27.615,4.0,27.615,403711.4172,27615.0
murcia,2013,Murcia,1462271.0,False,46560.0,3184.0883119476484,11660.0,797.3898135160991,0.0,0.0,6616.0,452.446913055104,0.0,0.0,28.98,4.0,28.98,423766.1358,28980.0
murcia,2014,Murcia,1462734.0,False,50390.0,3444.9188984463344,12310.0,841.5747497494418,0.0,0.0,6896.0,471.44593617158006,0.0,0.0,26.585,4.0,26.585,388867.8339,26585.000000000004
murcia,2015,Murcia,1465195.0,False,50340.0,3435.7201601152065,14650.0,999.8669119127487,1.0,0.06825030115445385,8085.0,551.8036848337593,0.0,0.0,24.615,4.0,24.615,360657.74925,24615.0
murcia,2016,Murcia,1468367.0,False,63020.0,4291.842570692476,17510.0,1192.4811712603184,0.0,0.0,10386.0,707.3163589211689,641.0,43.653936652076766,19.7825,4.0,19.7825,290479.701775,19782.500000000004
murcia,2017,Murcia,1475275.0,False,78390.0,5313.585602684246,15550.0,1054.0407720594467,3.0,0.20335191743912154,13889.0,941.4515937706528,0.0,0.0,18.0325,4.0,18.0325,266028.964375,18032.5
murcia,2018,Murcia,1478718.0,False,82500.0,5579.15708066041,16480.0,1114.478893203437,2.0,0.1352522928644948,19175.0,1296.7313578383437,0.0,0.0,16.7625,4.0,16.7625,247870.10475,16762.5
murcia,2019,Murcia,1491312.0,False,64260.0,4308.9574817342045,15890.0,1065.5047367686975,1.0,0.06705504951344857,23325.0,1564.0590299011876,15839.0,1062.0849292435119,14.68,4.0,14.68,218924.60159999997,14679.999999999998
murcia,2020,Murcia,1509077.0,False,61030.0,4044.1939013052347,12570.0,832.9594845060922,2.0,0.1325313420057426,16318.0,1081.3232194248537,0.0,0.0,16.17,4.0,16.17,244017.7509,16170.000000000002
murcia,2021,Murcia,1518279.0,False,67500.0,4445.823198503042,15160.0,998.4989583600907,0.0,0.0,18392.0,1211.3715595091548,0.0,0.0,14.7225,4.0,14.7225,223528.625775,14722.5
murcia,2022,Murcia,1529658.0,False,79040.0,5167.168085938164,15520.0,1014.605879222676,2.0,0.1307481803122005,40902.0,2673.9310355648126,0.0,0.0,13.585,4.0,13.585,207804.0393,13585.0
murcia,2023,Murcia,1551692.0,False,88980.0,5734.385432160506,17240.0,1111.0452332034965,1.0,0.06444577918813786,40240.0,2593.298154530667,16069.0,1035.5792257741873,12.775,4.0,12.775,198228.653,12775.0
murcia,2024,Murcia,1568492.0,False,80460.0,5129.767955462954,16270.0,1037.3020710338337,1.0,0.06375550528788161,,,0.0,0.0,12.7325,4.0,12.7325,199708.2439,12732.5
navarra,2000,,567888.0,True,,,,,,,,,987.0,173.8018764263376,,,,,
navarra,2003,Navarra,567888.0,False,5590.0,984.3490265686191,0.0,0.0,1.0,0.1760910602090553,38741.0,6821.943763559012,0.0,0.0,5.7975,4.0,5.7975,32923.306800000006,5797.500000000001
navarra,2004,Navarra,576346.0,False,9760.0,1693.4272121260492,4620.0,801.6018155760602,1.0,0.1735068864883247,43376.0,7526.034708317574,1857.0,322.20228820881897,5.5725,4.0,5.5725,32116.880849999998,5572.5
navarra,2005,Navarra,584367.0,False,7460.0,1276.5950164879264,2850.0,487.70721139284046,2.0,0.34225067466164244,49882.0,8536.074076736024,0.0,0.0,5.654999999999999,4.0,5.654999999999999,33045.95385,5655.0
navarra,2006,Navarra,592146.0,False,14220.0,2401.4347812870474,3200.0,540.407264424652,0.0,0.0,55444.0,9363.231365237627,0.0,0.0,5.375,4.0,5.375,31827.8475,5375.0
navarra,2007,Navarra,602831.0,False,13770.0,2284.2222778855103,4140.0,686.7596391028331,1.0,0.16588397079778577,55921.0,9276.397530982978,0.0,0.0,4.72,4.0,4.72,28453.623199999998,4720.0
navarra,2008,Navarra,616711.0,False,14900.0,2416.042522348393,3640.0,590.2278376743726,3.0,0.4864515145667906,7826.0,1268.9898509999011,1674.0,271.43994512826913,6.83,4.0,6.83,42121.3613,6830.0
navarra,2009,Navarra,627276.0,False,12360.0,1970.4245021330325,3660.0,583.4752166510436,0.0,0.0,4765.0,759.6337178530663,0.0,0.0,10.8325,4.0,10.8325,67949.6727,10832.499999999998
navarra,2010,Navarra,633017.0,False,14700.0,2322.212515619644,3010.0,475.5006579602128,0.0,0.0,4117.0,650.3774780140185,0.0,0.0,11.9025,4.0,11.9025,75344.84842499999,11902.499999999998
navarra,2011,Navarra,637099.0,False,14490.0,2274.3718009288978,2860.0,448.9098240618805,1.0,0.15696147694471346,4318.0,677.7596574472727,0.0,0.0,12.9875,4.0,12.9875,82743.23262500002,12987.500000000002
navarra,2012,Navarra,640023.0,False,13330.0,2082.737651615645,2570.0,401.5480693662572,0.0,0.0,3313.0,517.6376473970467,0.0,0.0,16.1625,4.0,16.1625,103443.71737500001,16162.500000000002
navarra,2013,Navarra,639089.0,False,12190.0,1907.4025683433763,3070.0,480.37127849172805,0.0,0.0,3003.0,469.8876056386513,0.0,0.0,17.93,4.0,17.93,114588.6577,17930.0
navarra,2014,Navarra,637099.0,False,13280.0,2084.448413825795,2880.0,452.0490536007748,0.0,0.0,3281.0,514.9906058556049,0.0,0.0,15.71,4.0,15.71,100088.2529,15710.000000000002
navarra,2015,Navarra,637317.0,False,11910.0,1868.7717415352172,2910.0,456.60165977056937,0.0,0.0,3579.0,561.5729691817415,0.0,0.0,13.8275,4.0,13.8275,88125.00817500001,13827.5
navarra,2016,Navarra,638922.0,False,15020.0,2350.8346871762124,3590.0,561.8839232331959,0.0,0.0,4746.0,742.8136767868378,2622.0,410.37873167616704,12.485,4.0,12.485,79769.4117,12484.999999999998
navarra,2017,Navarra,642075.0,False,18360.0,2859.4790328232684,3650.0,568.4694155667172,1.0,0.15574504536074446,6526.0,1016.3921660242183,0.0,0.0,10.2375,4.0,10.2375,65732.428125,10237.5
navarra,2018,Navarra,646340.0,False,18870.0,2919.51604418727,3680.0,569.3597796825201,2.0,0.3094346628709348,8483.0,1312.46712256707,0.0,0.0,10.0275,4.0,10.0275,64811.743500000004,10027.5
navarra,2019,Navarra,652797.0,False,19570.0,2997.8691691291474,3930.0,602.0248254817348,0.0,0.0,9443.0,1446.5446379195982,143234.0,21941.583677621067,8.2425,4.0,8.2425,53806.792725,8242.5
navarra,2020,Navarra,659907.0,False,17960.0,2721.595618776585,3850.0,583.4155418869628,0.0,0.0,5556.0,841.9368183698612,0.0,0.0,10.055,4.0,10.055,66353.64885,10055.0
navarra,2021,Navarra,662032.0,False,16300.0,2462.116634845446,3550.0,536.2278560552965,1.0,0.1510501002972666,5836.0,881.5283853348479,0.0,0.0,10.7125,4.0,10.7125,70920.178,10712.5
navarra,2022,Navarra,664514.0,False,23520.0,3539.4288156457196,4140.0,623.0117047947823,1.0,0.15048591903255612,15499.0,2332.3812590855873,0.0,0.0,9.735,4.0,9.735,64690.4379,9735.0
navarra,2023,Navarra,672155.0,False,30170.0,4488.548028356555,4790.0,712.633246795754,1.0,0.14877520809932232,14437.0,2147.8676793299164,163500.0,24324.746524239203,9.945,4.0,9.945,66845.81475,9945.000000000002
navarra,2024,Navarra,678333.0,False,38160.0,5625.555589953607,4900.0,722.3590773263279,0.0,0.0,,,0.0,0.0,7.64,4.0,7.64,51824.6412,7640.0
ourense,2000,,337302.0,True,,,,,,,,,875.0,259.4114473083468,,,,,
ourense,2003,Ourense,337302.0,False,3860.0,1144.3750704116785,0.0,0.0,0.0,0.0,10055.0,2981.008117354774,0.0,0.0,8.535,4.0,8.535,28788.7257,8535.0
ourense,2004,Ourense,336018.0,False,4300.0,1279.6933497610246,1770.0,526.7574951341892,1.0,0.29760310459558714,10283.0,3060.2527245564224,1545.0,459.7967966001822,13.28,4.0,13.28,44623.1904,13280.0
ourense,2005,Ourense,335063.0,False,2980.0,889.3849813318689,1430.0,426.78541050489014,0.0,0.0,11343.0,3385.333504445433,0.0,0.0,10.655,4.0,10.655,35700.962649999994,10654.999999999998
